"gene_name","n_syn","n_mis","n_non","n_spl","n_ind","wmis_cv","wnon_cv","wspl_cv","wind_cv","pmis_cv","ptrunc_cv","pallsubs_cv","pind_cv","qmis_cv","qtrunc_cv","qallsubs_cv","pglobal_cv","qglobal_cv"
"PPP1R3A",26,124,2,0,0,2.09433784123298,0.556827492457501,0.556827492457501,0,0.000141320411947143,0.383220436369589,0.000105190863494142,1,0.0291191730220795,0.852895326354629,0.0254625257645881,0.00106871120393837,0.186708493898484
"APC",18,60,11,0,3,1.39352945381401,3.91936214891285,3.91936214891285,5.53274889182913,0.185953177851995,0.000893961703199886,0.00398638434599874,0.0271258286141399,0.629271567496113,0.338878954320545,0.203792488283615,0.00109562856166956,0.1889563135063
"TTN",748,2106,135,26,6,1.17383447492125,1.27079089063535,1.27079089063535,0.966858351773191,0.000135503795820724,0.00719241133656157,0.000222304488132541,0.493198509299596,0.0291191730220795,0.551069826314984,0.0433623249618532,0.0011093735286023,0.1889563135063
"POLQ",6,48,7,2,1,2.80483224221713,6.48449232815634,6.48449232815634,2.10958676749661,0.00227556878681767,0.000235747636759265,0.000306251275751679,0.358157570069586,0.154454231405249,0.166327749479996,0.0508503667861734,0.00110979269293432,0.1889563135063
"OR5L2",25,19,0,0,1,0.370619725970448,0,0,15.3889434865589,0.000813121915797299,0.11857357603849,0.00177688588118952,0.0623334223325792,0.0864361503189605,0.852895326354629,0.13945083687101,0.00111957246001659,0.189019582304146
"OR4C3",43,30,1,0,0,0.375516402830755,0.366875006180722,0.366875006180722,0,2.51081677268283e-05,0.239589921935553,0.000120956936805583,1,0.00884996838245102,0.852895326354629,0.028589950792482,0.0012119976958761,0.202918714232056
"SUCNR1",11,12,7,0,0,0.668419818579956,7.31399661529175,7.31399661529175,0,0.313155224485728,0.000240082859734203,0.000122893244063116,1,0.743161069589269,0.166327749479996,0.0287098624008379,0.00122944791805302,0.204139158029778
"DNAH3",146,226,26,4,0,0.651884752332193,1.00352763510662,1.00352763510662,0,7.04793248429425e-05,0.98597236664107,0.000132787935859469,1,0.0185665269334364,0.994186741188745,0.0306648553948573,0.00131815359431342,0.21707396609304
"KMT2A",28,91,13,2,3,1.42601471151808,3.44399249974856,3.44399249974856,3.14705915324419,0.0824361872412528,0.000343095057264375,0.0014705563408528,0.0925164062633448,0.50641165703306,0.213058444422269,0.1274525611843,0.00134723873846287,0.220059947109412
"OR5B12",30,27,0,0,1,0.438386858129584,0,0,17.9969901921046,0.00161908105492359,0.0824767536568608,0.00264515996174319,0.0536190091885275,0.13340488605968,0.852895326354629,0.166277378247198,0.00139857639657082,0.226603212770196
"SLC24A3",35,39,0,0,0,0.518224060847215,0,0,0,0.00458835947238057,0.000253118781896156,0.000146068295108659,1,0.203498300573064,0.169513648235855,0.0329736867081805,0.00143606113456152,0.2301450471951
"TRIM27",6,7,4,2,1,0.679436084675771,6.46072228833032,6.46072228833032,8.22221419467225,0.452536274144538,0.00171840393510569,0.00130444538357932,0.112609929013207,0.824857275910203,0.362081529788256,0.120396610038253,0.00144334657043366,0.2301450471951
"MUC17",78,289,5,0,1,1.60274987641019,0.986890525784596,0.986890525784596,1.59681158859525,9.75604123952811e-05,0.977116889236459,0.000350483152005365,0.436855542078223,0.0230598381815717,0.989728027307774,0.0557450980046966,0.00149808688866904,0.23699262740354
"CLTCL1",30,23,6,0,0,0.332722371399276,0.887240405277598,0.887240405277598,0,5.08038830424606e-05,0.785081007578033,0.00015447540696345,1,0.0143760678057194,0.898253236203416,0.0344840600144742,0.00151007057968533,0.237022093878578
"CYP3A5",4,14,3,6,0,1.37571672151418,8.56863331449218,8.56863331449218,0,0.501707023957994,5.9383708177263e-05,0.000163632759144994,1,0.845023452376457,0.0701810635876113,0.0361268765272755,0.00159016448525706,0.247658873436431
"CAPZA3",20,34,11,0,0,0.86350542530077,4.70940995080861,4.70940995080861,0,0.593046939849556,0.00018241511660877,0.000169556390877568,1,0.883960684658909,0.149681509205481,0.0364830250751851,0.00164170008178299,0.251910539963693
"SYNE2",59,96,20,6,0,0.675212668399719,1.72103825436072,1.72103825436072,0,0.0183239531638519,0.0259449157468136,0.000169653187925722,1,0.38221386157839,0.783995395034724,0.0364830250751851,0.00164254047758916,0.251910539963693
"MC3R",21,10,0,0,0,0.237341174099604,0,0,0,5.80933393812266e-05,0.137737132209904,0.000175157163795681,1,0.0162104622431698,0.852895326354629,0.0370429745033581,0.00169023631236653,0.257261649634515
"ARID1A",23,31,9,2,1,0.624584623532968,2.92408923620575,2.92408923620575,1.7594353503723,0.0833055098851899,0.00633782245594927,0.000436307880358755,0.408490257052773,0.50764058207563,0.54415893573708,0.0669149742312042,0.00171676759206607,0.259335170618041
"ITGAX",43,43,6,0,1,0.460556056249448,0.585625327383994,0.585625327383994,7.48547094748296,0.000311717544459467,0.187651009391482,0.00147485483588106,0.12278460695965,0.0513679218489906,0.852895326354629,0.1274525611843,0.00174145040202289,0.261100597216731
"CALCRL",14,39,0,1,2,1.76470412974956,0.389236305871248,0.389236305871248,21.7927647339577,0.0471063931414812,0.290843316212927,0.0367881821639384,0.00496491584688455,0.462426425240322,0.852895326354629,0.491103898907433,0.00175489199049017,0.261166925784726
"OR5D13",27,28,2,0,2,0.492225601892955,1.14520108617248,1.14520108617248,16.7863340533841,0.00787426275410785,0.855674757383168,0.0229526316014483,0.00813653363225157,0.267684962762743,0.927407970576967,0.415817242114246,0.00179017861313713,0.264459400856897
"DNAH5",313,577,52,10,3,0.781288447971103,0.902598280546667,0.902598280546667,3.12866696375778,0.000505746485627068,0.455625101321274,0.00210495136332467,0.0935948055232837,0.0672910771041948,0.852895326354629,0.151037778001986,0.00187797121386513,0.275403793122367
"CYP4F11",42,34,6,0,0,0.391615117203893,0.660511896985364,0.660511896985364,0,3.82995430328048e-05,0.315233406867427,0.000202477705748993,1,0.012614362607739,0.852895326354629,0.042043327914009,0.00192452645224273,0.280185948927598
"BRINP1",62,66,8,0,0,0.483483376936479,0.774545744176642,0.774545744176642,0,4.24430267343956e-05,0.481250295228871,0.000205079196434865,1,0.0135352833352499,0.852895326354629,0.042043327914009,0.00194663517913252,0.281365808517636
"OR11H1",8,28,0,0,0,3.82280514989128,0,0,0,8.17975190140485e-05,0.429307969974006,0.000215062837105484,1,0.020385673544714,0.852895326354629,0.0432082746028628,0.00203117823607912,0.29083911351255
"SRP68",2,8,3,0,3,1.35433385207939,4.45423450704973,4.45423450704973,18.5695283357427,0.611174829403012,0.0678851570467468,0.185962374726496,0.00116397175585722,0.890655656029552,0.852895326354629,0.687084646058775,0.0020429295647677,0.29083911351255
"ITPR3",39,34,5,0,0,0.384893966622406,0.61229023155002,0.61229023155002,0,4.04709669201697e-05,0.2695855584357,0.000217957695569426,1,0.0131145515547279,0.852895326354629,0.0433563174424291,0.00205560470453348,0.29083911351255
"ASPM",19,54,10,0,5,1.19079577549246,2.56187201395022,2.56187201395022,7.23836244014156,0.490770984400037,0.0220073005323059,0.0712907347867947,0.00308238573704384,0.840940669052735,0.751051851607993,0.604296809970896,0.00207067111743975,0.290922051891482
"OR2AT4",17,12,0,0,1,0.339607127087297,0,0,29.6938495222896,0.00283336854405603,0.173540433684617,0.00678103219385506,0.0329540092737629,0.171648256018925,0.852895326354629,0.26113006716248,0.00210194538644259,0.293265171937626
"AGRN",33,29,5,2,1,0.433634451646655,1.30292469387224,1.30292469387224,3.67175482329519,0.000877741577446467,0.534884537926733,0.000990175621180422,0.230385898676869,0.0908627146411447,0.852895326354629,0.108708297295824,0.00214107287891274,0.295067150487374
"FAM180A",4,3,1,0,2,0.452669481036609,2.06968339250217,2.06968339250217,61.5838786781138,0.244480828991207,0.536628596870484,0.345526400974815,0.000661308362804272,0.687647253991648,0.852895326354629,0.767629475951699,0.00214423393415741,0.295067150487374
"TUBB3",6,8,3,0,2,0.572689688474462,4.1683149320164,4.1683149320164,20.2812754130201,0.265467773691923,0.0627732461922237,0.0408987495029325,0.0056923322664502,0.706781219292011,0.852895326354629,0.509421435997159,0.00218032657862965,0.297992797899649
"PSEN2",16,8,0,0,1,0.29651516050536,0,0,10.5088826189307,0.00257286276287871,0.0312436588094026,0.00263252609650966,0.0895661330271849,0.164515498372298,0.81081910475147,0.166277378247198,0.00220520200162566,0.298452521456684
"LRRC18",26,15,1,0,0,0.282569786516934,0.469080855978634,0.469080855978634,0,4.42178683526251e-05,0.400492422642859,0.000236766956297929,1,0.0136390661236229,0.852895326354629,0.0456611388007029,0.00221340031342621,0.298452521456684
"CELSR3",61,66,4,0,1,0.51463608562168,0.485907959810987,0.485907959810987,2.43286995135919,0.00019079591566129,0.118722081914729,0.000752502414614775,0.321423164211694,0.0365074356338189,0.852895326354629,0.0933242346421324,0.00225596235179581,0.30027130726216
"NPC1L1",48,47,1,1,0,0.45812756331815,0.261152071770289,0.261152071770289,0,0.000137158791413294,0.0204482801085938,0.000243532242694799,1,0.0291191730220795,0.734930940360926,0.0456611388007029,0.00226978411513745,0.30027130726216
"C4orf21",5,30,8,1,1,1.98364143324947,7.19031996758891,7.19031996758891,2.37078099910841,0.0789957677551539,0.000147937553833577,0.000743435275216919,0.32789081514599,0.50297608018743,0.135100608821382,0.0928049630863904,0.00227172558378619,0.30027130726216
"TRHR",18,37,9,1,0,1.05888279782537,5.67165123819302,5.67165123819302,0,0.83585403818208,8.39444823251823e-05,0.000249267721222024,1,0.961687241719481,0.0843264297197618,0.0456611388007029,0.0023174377799775,0.301176918526308
"MCOLN2",9,20,1,2,3,0.981414809104302,1.3625123911583,1.3625123911583,30.5508733212906,0.96001010964831,0.644583380213736,0.877437327212361,0.000284922614391505,0.991720286953337,0.858218216923366,0.93303277867808,0.00232352681872483,0.301176918526308
"RNFT2",13,3,2,1,0,0.132556469139789,1.33317791812096,1.33317791812096,0,0.00014116331684344,0.659561845355832,0.000250004408072879,1,0.0291191730220795,0.85941048386819,0.0456611388007029,0.00232354897076192,0.301176918526308
"SLC47A1",15,5,2,1,0,0.163871451143017,0.806649761221206,0.806649761221206,0,6.83087307773445e-05,0.724838726386588,0.000254014953779857,1,0.018545820406049,0.876365916727977,0.0456611388007029,0.00235678056748589,0.301470225314309
"RYR3",100,165,20,10,2,0.693645273410392,1.26524467584793,1.26524467584793,2.25464335472126,0.0042744765136068,0.267715173989778,0.00113432935099067,0.225488906477138,0.200317596644937,0.852895326354629,0.113772720721807,0.00237137483208893,0.301470225314309
"MYH9",39,33,3,0,0,0.398206006176342,0.34639610972828,0.34639610972828,0,8.21880223543792e-05,0.0383157497079403,0.000257633285727699,1,0.020385673544714,0.82711257849923,0.0456611388007029,0.00238670789493511,0.301470225314309
"UGT2B11",19,31,8,4,0,0.790177638266656,3.86824308845049,3.86824308845049,0,0.407730388462941,0.000609937356977008,0.000257737786943046,1,0.802650013385859,0.26072875402181,0.0456611388007029,0.00238757146900348,0.301470225314309
"GHRHR",18,7,2,0,0,0.194601298566148,0.46327841449616,0.46327841449616,0,4.83636574569735e-05,0.248868002040041,0.000259343814068447,1,0.0142893270877655,0.852895326354629,0.0456611388007029,0.00240083798966151,0.301470225314309
"C16orf62",15,11,7,1,0,0.349150086480226,2.26965000958305,2.26965000958305,0,0.00565607535004919,0.0710847690785611,0.000261362349414207,1,0.225782407837311,0.852895326354629,0.0456611388007029,0.00241749791935453,0.301676712408396
"OR1G1",19,15,0,0,1,0.375155584952296,0,0,23.4110478029827,0.00341517663846114,0.109497217178755,0.0063583455271784,0.0415572358002057,0.182278665376404,0.852895326354629,0.253463333306629,0.00244118259452719,0.302751848806456
"OR10K1",37,28,2,0,0,0.373282706049071,0.891886979790453,0.891886979790453,0,6.05771006136901e-05,0.872422087203864,0.000277289914942136,1,0.016671979841502,0.934718011626111,0.0476156553940381,0.00254841825991325,0.314112093619124
"ZNF14",4,6,6,0,0,0.508893264950597,6.87815830048961,6.87815830048961,0,0.242989117903084,0.00173011930016786,0.000283638759836613,1,0.685658831785414,0.362081529788256,0.0482931044396389,0.00260034600406833,0.318558241266688
"FBXL18",24,10,2,0,0,0.251623253341127,0.94693507594735,0.94693507594735,0,7.01698367810977e-05,0.940292694465901,0.000290430273504727,1,0.0185665269334364,0.970333377395573,0.04903356326214,0.00265573712371547,0.323372209409501
"BDKRB2",28,19,0,0,0,0.357335664680745,0,0,0,0.000350541480870992,0.0165358582529838,0.000292868826412662,1,0.0537612892532755,0.700890143798938,0.04903356326214,0.00267558684821156,0.323826598598907
"ZNF768",12,15,4,0,2,0.838830216456213,4.48158346361977,4.48158346361977,18.0343599517276,0.635878098808393,0.0228106577806977,0.0433903407381113,0.00710899493615901,0.900375423437833,0.758572182046051,0.518218842926234,0.00280203930871425,0.337100429648971
"TMC5",54,75,3,3,2,0.626229933225304,0.530886279273867,0.530886279273867,12.7047495092402,0.0090159619335699,0.108421811585289,0.0228867738086782,0.0136637595413731,0.284765091554287,0.852895326354629,0.415817242114246,0.00283642862271316,0.338988843928781
"GJA8",32,25,4,0,0,0.374585560476339,1.34864809815076,1.34864809815076,0,0.000176219161355795,0.586314225985557,0.000314585302398362,1,0.0346060131748956,0.852895326354629,0.0513848236624837,0.00285148149041681,0.338988843928781
"VPS35",6,10,4,3,1,0.808768491882029,5.51568351839319,5.51568351839319,5.40741673125984,0.654422905015779,0.00204988565860342,0.00199603391405367,0.16474447151642,0.909366818063651,0.401219267137162,0.145410867730965,0.00296608115189034,0.350538449544876
"SBK1",19,10,1,0,1,0.300404566013558,0.721756741598426,0.721756741598426,12.8906164574227,0.00105682619933589,0.737599242169184,0.00457584741954586,0.073825980085613,0.103071335780861,0.879889940293378,0.218797030213876,0.00303798575315073,0.353908985744816
"KDM4B",22,16,0,0,0,0.343609698728644,0,0,0,0.000789220946271096,0.00499882190788803,0.000338080742331104,1,0.0861752066931119,0.501061839440021,0.054663536236712,0.00304009837650354,0.353908985744816
"ATP9B",8,29,8,4,0,1.51247121548482,5.70951335347844,5.70951335347844,0,0.242124917697555,7.9274892956338e-05,0.000340099648080683,1,0.685145312881912,0.0838269407571467,0.054663536236712,0.00305622791098681,0.353908985744816
"ADCY3",26,20,3,1,1,0.368295240324185,0.889723281001,0.889723281001,5.20137984451198,0.000577967841969063,0.824404457730457,0.00200100127317204,0.170517657834292,0.0716787155123484,0.912970453106747,0.145410867730965,0.00306506214322821,0.353908985744816
"TBL1XR1",2,4,2,3,1,0.760424287798247,8.20666252261139,8.20666252261139,7.6276132054548,0.696215133409796,0.00257833733251511,0.00286952189309475,0.120681067276881,0.92121663877289,0.442746797842403,0.173649290223393,0.00310566524196054,0.356548116435596
"CUX1",35,31,7,2,0,0.427861302250106,1.32754030460537,1.32754030460537,0,0.000496852918225765,0.458973408980717,0.000352378052192348,1,0.0671455306235262,0.852895326354629,0.0557450980046966,0.00315406756508307,0.360047565057296
"H2AFJ",5,0,0,0,1,0,0,0,34.6393620151308,0.00373097197191208,0.484571095153183,0.0130132846929614,0.0283362602269055,0.188813495938755,0.852895326354629,0.329950805045027,0.00328384594888542,0.372744344401452
"HDAC4",14,17,8,1,1,0.572762366063548,2.81512779448377,2.81512779448377,4.73507264966966,0.111904889769005,0.0197372379856977,0.00200481859347357,0.185200907744491,0.54546213258791,0.726879664569334,0.145410867730965,0.00330396749634099,0.372921409938128
"CD86",7,32,5,2,1,2.08569845543198,4.85970366319896,4.85970366319896,21.4930084617188,0.0371611818779471,0.00354605840599054,0.0082855016425557,0.0451560139853591,0.448420526581977,0.475880933064781,0.275650914785622,0.0033264358294034,0.373359900829853
"MUC4",27,87,10,1,1,1.39918600417843,4.6304728460697,4.6304728460697,1.13002565144286,0.107105507566729,0.000155891716238643,0.000694279294821576,0.544086731625145,0.541314188313525,0.136174803084808,0.0901059170347343,0.00335488818637308,0.374461436402342
"MAN1A1",10,37,3,5,1,1.99852188570938,4.88986871760039,4.88986871760039,8.07778820944861,0.027504803840636,0.00148442371954949,0.00333190574018449,0.114469587521383,0.431929368628396,0.362081529788256,0.191260909217276,0.00338366660041289,0.37493867094844
"PRB1",0,23,1,0,0,8.39284256641393,3.13614071554726,3.13614071554726,0,8.4336150753872e-05,0.386277479016761,0.000383031108348253,1,0.0204144289734463,0.852895326354629,0.0601209218580059,0.00339648788575064,0.37493867094844
"EFTUD2",14,19,4,1,3,0.65174751921871,1.68483101001523,1.68483101001523,13.8096015069054,0.210279838043992,0.331476262496159,0.154193372565324,0.00262726740488029,0.653578624093727,0.852895326354629,0.665992415639968,0.0035695450758545,0.391889235622911
"OBSL1",23,23,7,1,0,0.460427746427503,2.33600777584499,2.33600777584499,0,0.00757530097959247,0.0535111346967088,0.000416799091905729,1,0.263313792354658,0.845635796946955,0.0649140353137829,0.00366070734773283,0.399713431104893
"SCN5A",105,145,11,1,0,0.600334801730787,0.676988516821121,0.676988516821121,0,8.32293071572066e-05,0.177068567897203,0.000423412324342065,1,0.0203921952450663,0.852895326354629,0.0654367462181264,0.00371212532593468,0.403136810396506
"CYP2C19",53,62,2,1,1,0.57088790210481,0.354894260249087,0.354894260249087,9.16220936916056,0.00276361495094379,0.0402036718300297,0.00458481657060583,0.101840343056923,0.171369715985839,0.829128275828898,0.218797030213876,0.00404788869907413,0.437237268027411
"CACNA1S",72,88,6,3,0,0.537282467800618,0.569073397354074,0.569073397354074,0,0.000106001914831122,0.0857143057995362,0.000471510151800247,1,0.0244791318491043,0.852895326354629,0.0717659883319604,0.00408307512998562,0.438679478270274
